0.5892752641	jo
0.5880818706	sir
0.5876970118	ruth
0.5875431944	james
0.5873121997	united
0.5860625189	house prices
0.5851667716	sadiq
0.5836316150	human
0.5830159597	rudd
0.5829215004	questions
0.5827005976	box
0.5826915993	eu
0.5819386932	common
0.5817895298	george
0.5807245981	tory mps
0.5802481177	deals
0.5794496601	jeremy
0.5780255163	gordon
0.5777261298	khan
0.5763192161	falling
0.5742908762	sir james
0.5730237206	emergency
0.5729555587	nigel
0.5694754163	michael
0.5660622484	northern
0.5638035417	nicola
0.5601555634	britain
0.5601555634	remain
0.5596649878	answer question
0.5578628976	uk
0.5552592501	leave
0.5546635054	vote
0.5546635054	brexit
0.5533114774	country
0.5528395156	mayor london
0.5523061425	ufe0f ufe0f
0.5520504214	movement
0.5519954280	leadsom
0.5513129031	stay
0.5491977116	prime
0.5479982429	kingdom
0.5468442892	leaving
0.5459612181	term
0.5454953505	priti
0.5428226676	happen
0.5426630037	campaign
0.5411833202	british
0.5389046482	voting
0.5380046482	stop
0.5376754815	nhs
0.5375137007	world
0.5372180979	davidson
0.5368096110	life
0.5359238891	oliver
0.5314262077	control borders
0.5282091185	updates
0.5252349768	win
0.5248599768	great
0.5239253981	today
0.5237349768	jobs
0.5232010610	labour
0.5226295387	government
0.5220556183	cox
0.5215454961	lose
0.5208676573	thought
0.5203912917	lead
0.5200735724	risk
0.5200579584	big
0.5200579584	things
0.5199746250	pay
0.5199112917	point
0.5191099650	future
0.5186057361	worse
0.5180954961	thing
0.5174283005	mind
0.5165735724	shit
0.5164121628	week
0.5156578665	live
0.5153607420	bit
0.5150788294	debate
0.5146600460	mp
0.5144274430	jordan
0.5144100460	hear
0.5137207039	veto turkey
0.5134366760	leaves
0.5133438987	train
0.5132818684	recession
0.5132754591	agree
0.5132563068	politicians
0.5129469589	pm
0.5124673052	end
0.5123826019	left
0.5123077455	making
0.5123077455	person
0.5121975309	fit
0.5118839719	scotland
0.5117224444	afford
0.5114274315	laws
0.5114088080	wanted
0.5113996842	losses
0.5113299517	state
0.5112314325	patel
0.5111339719	hope
0.5110557777	million
0.5109966302	lt
0.5109609810	sold
0.5109609810	register
0.5109609810	guardian
0.5109005030	fat
0.5109005030	american
0.5109005030	confident
0.5107288483	brain
0.5107288483	racism
0.5107280656	amp
0.5105646400	minute
0.5105646400	economically
0.5105646400	mighty
0.5105646400	replace
0.5105646400	press
0.5105646400	quality
0.5105646400	lived
0.5105646400	faith
0.5105646400	cover
0.5104764833	imf
0.5104242258	phone
0.5104132850	god
0.5103789306	countries
0.5103789306	man
0.5102717946	queen
0.5102717946	mum
0.5102405857	gdp
0.5102405857	victory
0.5100750050	dc
0.5100399755	cat
0.5100031659	tax
0.5099732870	russia
0.5099732870	dutch
0.5099462383	reason
0.5099311694	home
0.5099311694	deal
0.5097723643	baroness
0.5097480264	henderson
0.5095260981	split
0.5095133192	south
0.5094377139	govt
0.5093577632	goodbye
0.5093577632	nigga
0.5093577632	achieve
0.5093577632	model
0.5092384212	baby
0.5092078716	pension
0.5092078716	area
0.5090831514	trust
0.5090497713	surprise
0.5090497713	remove
0.5088613511	quo
0.5087299368	commonwealth
0.5087299368	mep
0.5087299368	nah
0.5087299368	buying
0.5087299368	tuc
0.5087299368	angry
0.5085639657	racist
0.5085517853	pass
0.5085517853	fed
0.5085517853	dictatorship
0.5085517853	weak
0.5084843585	premier
0.5084311694	bad
0.5083902942	place
0.5083786526	private
0.5083584099	reformed
0.5081944493	vladimir
0.5081763441	manage
0.5081763441	match
0.5081680775	talk
0.5080940622	families
0.5080940622	excellent
0.5080940622	style
0.5080940622	agreement
0.5080940622	australia
0.5080940622	hearing
0.5080927394	bus
0.5080927394	minutes
0.5080654716	road
0.5080654716	fighting
0.5080654716	parents
0.5080654716	mistake
0.5079980067	china
0.5079461412	donald
0.5079052133	interview
0.5079052133	telegraph
0.5079052133	nasty
0.5079052133	unemployment
0.5079052133	cats
0.5079052133	sunday
0.5079052133	banned
0.5079052133	meps
0.5077372560	cash
0.5077372560	promised
0.5077372560	worked
0.5077372560	heat
0.5077372560	education
0.5077372560	europeans
0.5076689512	churchill
0.5075217269	blog
0.5075217269	passport
0.5075217269	muslim
0.5074345297	5th
0.5074345297	economics
0.5074345297	brexiteers
0.5074345297	immediately
0.5074345297	odd
0.5074345297	finished
0.5074345297	study
0.5074345297	suicide
0.5074345297	supposed
0.5074345297	answers
0.5074345297	currency
0.5074345297	tim
0.5074345297	turks
0.5074345297	pain
0.5074345297	met
0.5074345297	turnout
0.5073670659	fish
0.5073547822	child
0.5072987509	thoughts
0.5071917268	support
0.5071583726	pls
0.5071583726	yo
0.5071114819	liar
0.5071018140	rain
0.5070113914	ll
0.5069883388	music
0.5069883388	deny
0.5069806323	lane
0.5065277245	mom
0.5064642625	failing
0.5064563348	level
0.5064563348	funded
0.5064563348	sadly
0.5064563348	remains
0.5064563348	paper
0.5064308730	worker
0.5063507312	sky
0.5063507312	illegal
0.5063224458	risks
0.5062733067	retweeted
0.5062733067	dare
0.5062733067	mail
0.5062733067	including
0.5062733067	possibility
0.5062733067	battle
0.5062733067	biased
0.5062733067	admitted
0.5062733067	elections
0.5062733067	impossible
0.5062733067	response
0.5062605199	ready
0.5062605199	admits
0.5062605199	loss
0.5061275683	healthy
0.5061050905	hit
0.5060950101	cabinet
0.5060950101	debt
0.5060950101	built
0.5060950101	talks
0.5060950101	supported
0.5060950101	fault
0.5060914380	immigrant
0.5059457267	bye
0.5058936947	tape
0.5058071917	race
0.5058071917	murder
0.5056575780	italy
0.5055919378	turkish
0.5055919378	ruled
0.5055919378	obvious
0.5055919378	regret
0.5055919378	rejoin
0.5055919378	wtf
0.5055919378	present
0.5055919378	3rd
0.5055919378	maternity
0.5055919378	asks
0.5055879179	refugees
0.5055677648	decent
0.5055677648	bothered
0.5055677648	thousands
0.5055677648	figure
0.5055320894	fool
0.5055186922	england fans
0.5053571382	banks
0.5051566816	convinced
0.5051566816	snp
0.5051202253	watch
0.5051071382	process
0.5051071382	actual
0.5051071382	table
0.5051071382	round
0.5050448872	gold
0.5049898765	war
0.5049873985	wouldn
0.5049873985	mention
0.5049873985	decisions
0.5049873985	putting
0.5049873985	bollocks
0.5049522985	euro
0.5048905512	large
0.5048905512	don
0.5048661995	nazi
0.5048642983	greater
0.5048642983	boy
0.5048642983	list
0.5048642983	boat
0.5048642983	aid
0.5048642983	mood
0.5048642983	leadership
0.5048642983	hospital
0.5048048943	brit
0.5048048943	establishment
0.5048048943	daily
0.5048048943	potential
0.5048048943	eyes
0.5048048943	difficult
0.5047541629	delighted
0.5047541629	predictions
0.5047440002	double
0.5047440002	sink
0.5047440002	assume
0.5047440002	2nd
0.5047440002	invest
0.5047440002	refuse
0.5047343322	games
0.5047343322	agenda
0.5047343322	kicked
0.5047343322	awake
0.5047343322	led
0.5046099539	correct
0.5046099539	joined
0.5046099539	believes
0.5046099539	loose
0.5045919378	billions
0.5045419024	nato
0.5044932978	students
0.5044768574	building
0.5044768574	stock
0.5044768574	fought
0.5044768574	fly
0.5044768574	sit
0.5044768574	germans
0.5044452253	business
0.5043715232	disagree
0.5043715232	bunch
0.5043715232	personally
0.5043075752	idk
0.5043075752	false
0.5043075752	beg
0.5043075752	swear
0.5043075752	mark
0.5043075752	regulations
0.5042571301	feel
0.5042112983	situation
0.5042112983	entire
0.5039856859	age
0.5039856859	write
0.5039856859	focus
0.5039856859	chaos
0.5039856859	ruin
0.5039856859	alive
0.5039856859	suggests
0.5038718850	africa
0.5038718850	beer
0.5038718850	reject
0.5038718850	writing
0.5038718850	signs
0.5038718850	repeat
0.5038718850	schengen
0.5038718850	netherlands
0.5038718850	nope
0.5038718850	chocolate
0.5038718850	experience
0.5038718850	crying
0.5038718850	imports
0.5037722990	means
0.5035988339	thursday
0.5035767336	hour
0.5035767336	osbourne
0.5035767336	clue
0.5035767336	backs
0.5035767336	west
0.5035767336	blow
0.5035767336	reckon
0.5033673705	disabled
0.5033673705	attacks
0.5033673705	rates
0.5033673705	deep
0.5033649894	standing
0.5033649894	planning
0.5033649894	service
0.5033649894	migrant
0.5033226636	stick
0.5033226636	laugh
0.5033226636	closer
0.5033163223	suppose
0.5033163223	changing
0.5033163223	youth
0.5033163223	stage
0.5033163223	suit
0.5033163223	negotiations
0.5033163223	stays
0.5033163223	neighbours
0.5033163223	recent
0.5033163223	community
0.5032342038	post
0.5032017582	promises
0.5032017582	controlled
0.5031012623	doctors
0.5030068178	harder
0.5030068178	vat
0.5029899768	eea
0.5028713986	backing
0.5028713986	eurozone
0.5028713986	expensive
0.5027785586	wrong
0.5027032334	pensioners
0.5027032334	jump
0.5027016055	fun
0.5027016055	broken
0.5027016055	ifs
0.5026780851	wondering
0.5026780851	breaking
0.5026780851	folk
0.5026780851	land
0.5026780851	scary
0.5026757377	vegas
0.5026652567	indy
0.5025988339	affect
0.5025921208	steel
0.5025921208	opinions
0.5025670656	farmers
0.5025670656	interests
0.5024580133	friends
0.5022780829	girls
0.5022780829	dog
0.5022780829	father
0.5021563206	hair
0.5020031220	local
0.5020012521	expert
0.5020012521	lack
0.5020012521	add
0.5020012521	killed
0.5020012521	suddenly
0.5018512623	fund
0.5018512623	poster
0.5018512623	speech
0.5018512623	special
0.5018512623	calm
0.5017840856	til
0.5017840856	selling
0.5017840856	hang
0.5017840856	confidence
0.5017840856	luck
0.5017840856	quiet
0.5017840856	type
0.5017278499	voters
0.5017278499	tonight
0.5017278499	economic
0.5016830133	surely
0.5014622778	24th
0.5014622778	easier
0.5014622778	started
0.5014622778	brilliant
0.5014622778	cheap
0.5014622778	works
0.5014400609	quick
0.5014244593	lmao
0.5014244593	missed
0.5014244593	apply
0.5014244593	elite
0.5014244593	dangerous
0.5014244593	afraid
0.5014244593	threaten
0.5013567275	green
0.5012516462	gb
0.5012515129	block
0.5011357620	lol
0.5011196815	suspect
0.5011196815	watched
0.5011196815	ability
0.5011196815	waste
0.5011196815	warned
0.5011196815	spell
0.5011196815	legislation
0.5011196815	westminster
0.5011108163	funds
0.5010828850	carry
0.5010274053	tories
0.5008763929	ref
0.5008664142	1st
0.5008664142	dumb
0.5008664142	agreed
0.5008023283	lot
0.5007434743	head
0.5004978537	hitler
0.5004978537	stephen
0.5004978537	student
0.5004978537	fascist
0.5004978537	serve
0.5004978537	ad
0.5004978537	favourite
0.5004978537	silent
0.5004466945	population
0.5004162849	resist
0.5001459791	amazing
0.5001459791	visit
0.5001459791	enjoy
0.5001459791	basically
0.5001459791	solve
0.5001459791	knowing
0.5001459791	results
0.4999995517	ship
0.4999995517	driving
0.4997993747	awful
0.4997993747	costs
0.4997913466	camp
0.4995383666	readers
0.4995383666	knock
0.4994961859	form
0.4994236408	votes
0.4993633060	sway
0.4993633060	piss
0.4993633060	skills
0.4993633060	note
0.4993633060	society
0.4993633060	orlando
0.4993633060	tactics
0.4993633060	disgusting
0.4993633060	disastrous
0.4993633060	stayed
0.4993633060	held
0.4993041988	treaty
0.4993041988	policies
0.4993041988	beginning
0.4993041988	limit
0.4993041988	benn
0.4992991777	water
0.4991841344	yrs
0.4991830809	criminals
0.4991830809	claiming
0.4991830809	switzerland
0.4991830809	significant
0.4991830809	terrible
0.4991830809	utter
0.4991830809	similar
0.4991143073	spanish
0.4991143073	poorer
0.4990530544	gibraltar
0.4990252718	town
0.4989893564	panel
0.4989893564	shouting
0.4989893564	persuade
0.4989893564	hillary
0.4989893564	continent
0.4989893564	burn
0.4989893564	pull
0.4989069713	guernsey
0.4988416530	police
0.4988271886	euref
0.4988271886	comment
0.4988271886	abroad
0.4988090211	tech
0.4986075258	early
0.4986075258	politician
0.4985587411	undemocratic
0.4985253939	eh
0.4984976283	schools
0.4983393274	players
0.4983393274	nurses
0.4983393274	britons
0.4983393274	heads
0.4979236408	fact
0.4976653867	tom
0.4976653867	test
0.4976653867	bright
0.4976653867	target
0.4976653867	treasury
0.4976653867	confirm
0.4976653867	legit
0.4976653867	disintegration
0.4976653867	weaken
0.4976653867	savings
0.4976653867	swiss
0.4976653867	lads
0.4976653867	warm
0.4976653867	closed
0.4976653867	central
0.4976653867	thatcher
0.4976653867	shift
0.4976653867	smh
0.4976653867	basic
0.4976653867	defence
0.4976653867	b4
0.4976653867	brought
0.4976653867	duty
0.4976653867	managed
0.4976653867	chat
0.4976653867	loved
0.4976653867	blood
0.4976653867	pretending
0.4976653867	goal
0.4976653867	prepared
0.4976653867	passed
0.4974938552	fears
0.4974938552	desperate
0.4974938552	scots
0.4974236408	democracy
0.4974171559	polling
0.4974171559	prevent
0.4974171559	perfect
0.4974171559	explains
0.4974171559	count
0.4974171559	growth
0.4974171559	east
0.4974171559	analysis
0.4974171559	energy
0.4974171559	leavers
0.4974171559	turned
0.4974171559	advice
0.4974171559	secure
0.4973269916	needed
0.4972461859	murdoch
0.4972461859	main
0.4972461859	threats
0.4971489925	controlling
0.4971489925	depend
0.4971489925	protected
0.4971489925	paul
0.4971489925	itv
0.4971489925	failure
0.4971489925	loads
0.4971489925	italian
0.4971489925	cyprus
0.4971489925	size
0.4970705187	se
0.4969285064	tweets
0.4969285064	supports
0.4969285064	proof
0.4969285064	seat
0.4969285064	info
0.4969285064	lovely
0.4969285064	deficit
0.4969285064	cutting
0.4969285064	unknown
0.4969285064	sinking
0.4968526653	sugar
0.4963892212	omg
0.4963742199	reform
0.4963575258	beat
0.4963106754	performance
0.4963106754	brexiters
0.4963106754	suggesting
0.4963106754	saved
0.4963106754	showing
0.4963106754	born
0.4963106754	beautiful
0.4963106754	eventually
0.4963106754	logic
0.4963106754	debates
0.4963106754	wife
0.4962913487	loyal
0.4962913487	jesus
0.4960951960	statement
0.4960951960	wall
0.4960951960	fully
0.4959936582	middle
0.4959936582	men
0.4957739460	date
0.4957739460	em
0.4957739460	data
0.4954163022	dr
0.4951535495	encourage
0.4951535495	oldhamleave
0.4951535495	facebook
0.4951535495	postal
0.4951535495	caused
0.4951535495	turning
0.4951535495	record
0.4951535495	disappear
0.4951535495	xenophobic
0.4951535495	imo
0.4951535495	body
0.4951535495	presidents
0.4951535495	dream
0.4951088863	save
0.4949804619	membership
0.4949406665	voter
0.4949406665	manufacturing
0.4948922705	poverty
0.4948922705	update
0.4948922705	japan
0.4948922705	threatens
0.4948922705	draw
0.4948922705	congress
0.4948922705	dick
0.4948922705	exchange
0.4948922705	slow
0.4948922705	quitting
0.4945912617	notice
0.4945912617	citizen
0.4945912617	deliver
0.4945912617	provide
0.4944218011	acting
0.4944218011	groups
0.4944218011	tear
0.4944218011	alex
0.4944218011	shite
0.4944218011	aware
0.4944218011	bastards
0.4944218011	ah
0.4944218011	theresa
0.4944218011	bbcnews
0.4944218011	impartial
0.4944218011	allies
0.4944218011	store
0.4944218011	iceland
0.4944218011	fixed
0.4944218011	park
0.4944218011	manufacturers
0.4944218011	minimum
0.4944218011	mandate
0.4944218011	ground
0.4944218011	reach
0.4944218011	deluded
0.4944218011	hatred
0.4944218011	o'grady
0.4944218011	succeed
0.4944218011	crucial
0.4944218011	sitting
0.4944218011	anger
0.4944218011	soul
0.4944218011	proposed
0.4943954980	e.u
0.4943190699	da
0.4942081531	confused
0.4941770948	reading
0.4941770948	employment
0.4941639910	sovereignty
0.4941330593	continue
0.4940526493	elect
0.4938793630	lord
0.4938754663	utterly
0.4938754663	trip
0.4938754663	evening
0.4938754663	channel
0.4938754663	grayling
0.4938754663	cunt
0.4938754663	bureaucrats
0.4938754663	tea
0.4938754663	offered
0.4938754663	alan
0.4938754663	information
0.4938754663	considered
0.4938754663	weird
0.4938754663	action
0.4938754663	zone
0.4938754663	wednesday
0.4938754663	implications
0.4938754663	campaigner
0.4938754663	movie
0.4938754663	protection
0.4938754663	screw
0.4938754663	adopt
0.4938754663	keeping
0.4938754663	evil
0.4938186406	ur
0.4937707917	set
0.4936745589	accept
0.4933165884	markets
0.4930319604	absolutely
0.4930271022	upset
0.4930271022	hopes
0.4930271022	arguing
0.4930271022	council
0.4930271022	ensure
0.4930271022	deported
0.4930271022	letter
0.4930271022	smart
0.4930271022	parties
0.4930271022	brother
0.4930271022	ballot
0.4930271022	fan
0.4930271022	light
0.4928088863	strong
0.4927845945	sack
0.4927845945	bother
0.4927845945	wise
0.4927845945	concerns
0.4924154614	abt
0.4924154614	doomed
0.4923883141	kids
0.4923801401	dtn
0.4923801401	pre
0.4923801401	bag
0.4923801401	page
0.4923801401	drunk
0.4923801401	roll
0.4923801401	shout
0.4923801401	abandon
0.4923801401	medical
0.4923801401	bitches
0.4923801401	twat
0.4923801401	parliamentary
0.4923801401	husband
0.4923801401	bernie
0.4923801401	attention
0.4923801401	sooner
0.4923801401	vital
0.4923801401	inevitable
0.4923801401	headline
0.4923801401	reaction
0.4923801401	begin
0.4923801401	privatise
0.4923801401	brave
0.4923801401	environmental
0.4923801401	reverse
0.4923677090	army
0.4923038549	staying
0.4922515135	sun
0.4922289772	retweet
0.4921656064	yr
0.4921563611	rhetoric
0.4921563611	load
0.4921563611	likes
0.4921563611	campaigns
0.4921563611	al
0.4921563611	struggle
0.4921519641	dry
0.4921519641	rock
0.4921519641	prosperity
0.4921519641	shower
0.4921519641	shitty
0.4921519641	oil
0.4921519641	diminish
0.4920980758	price
0.4920980758	english
0.4920684286	brits
0.4920244485	high
0.4918752163	broke
0.4918752163	okc
0.4918752163	federal
0.4918752163	extreme
0.4918752163	secret
0.4918752163	claimed
0.4918752163	unemployed
0.4918752163	valid
0.4918752163	ve
0.4918752163	contribution
0.4918752163	doom
0.4918752163	caught
0.4918752163	weekly
0.4915684286	happy
0.4915627248	treat
0.4915229741	talking
0.4914705222	silly
0.4913865373	cos
0.4913649514	bro
0.4913649514	passionate
0.4913649514	spin
0.4913649514	passion
0.4913649514	loses
0.4913649514	liverpool
0.4913649514	naive
0.4912477538	convince
0.4912477538	sterling
0.4910684286	turn
0.4910257902	conversation
0.4909730758	foreign
0.4909730758	relationship
0.4907298722	gp
0.4907298722	daughter
0.4907298722	syria
0.4907298722	grasp
0.4907298722	online
0.4907298722	happily
0.4907298722	tempted
0.4907298722	rigged
0.4907298722	reminder
0.4907298722	potentially
0.4907298722	announce
0.4907298722	shocking
0.4907298722	areas
0.4907298722	matters
0.4907298722	urge
0.4907298722	loves
0.4907298722	properly
0.4907298722	welsh
0.4907298722	genuine
0.4907298722	safety
0.4907298722	products
0.4907298722	intelligence
0.4907298722	abuse
0.4907298722	sweet
0.4907298722	settle
0.4907298722	typical
0.4907298722	darling
0.4907298722	closing
0.4907298722	bored
0.4907298722	reporting
0.4907298722	blind
0.4907298722	fresh
0.4907298722	wide
0.4907298722	heseltine
0.4907298722	depends
0.4907298722	prob
0.4907298722	liberal
0.4907298722	universities
0.4906820753	rebate
0.4906820753	fantasy
0.4906820753	yesterday
0.4906820753	polish
0.4906820753	dirty
0.4906820753	hahaha
0.4906820753	ge
0.4906820753	registered
0.4906820753	fantastic
0.4906604676	hours
0.4906526213	scare
0.4905684286	clear
0.4904700808	increase
0.4904354960	raise
0.4904354960	hot
0.4904354960	company
0.4903885235	ttip
0.4903512758	en
0.4902181406	safe
0.4902181406	face
0.4900684286	stupid
0.4900479482	defend
0.4900479482	arsed
0.4900343551	true
0.4899977538	companies
0.4899977538	corrupt
0.4899968641	realised
0.4899968641	believed
0.4899968641	mongering
0.4899968641	muslims
0.4899968641	tough
0.4899968641	growing
0.4899968641	foreigners
0.4899968641	leap
0.4899968641	property
0.4899968641	ed
0.4899968641	badly
0.4899968641	arse
0.4899968641	involved
0.4899968641	gun
0.4899968641	pathetic
0.4899968641	erendum
0.4898429390	bought
0.4898429390	organisation
0.4898429390	unions
0.4898429390	ball
0.4898429390	economies
0.4898429390	puts
0.4898429390	empire
0.4898429390	wipe
0.4898429390	ordinary
0.4898429390	gamble
0.4898429390	monday
0.4898429390	vile
0.4898429390	bringing
0.4898429390	mentioned
0.4898429390	row
0.4898429390	behaviour
0.4898429390	entry
0.4898429390	wonderful
0.4898429390	film
0.4898429390	laughing
0.4898429390	holidays
0.4898429390	healthcare
0.4898429390	eating
0.4898429390	struggling
0.4898429390	unable
0.4898429390	switch
0.4897149900	propaganda
0.4897149900	prosper
0.4897149900	houses
0.4897149900	import
0.4897149900	excuse
0.4897149900	account
0.4897149900	effects
0.4897149900	supporter
0.4897149900	street
0.4897149900	comments
0.4897149900	quote
0.4897149900	cold
0.4897149900	threatened
0.4897149900	career
0.4897149900	stated
0.4897149900	juncker
0.4897149900	chief
0.4897110814	decades
0.4897110814	book
0.4896734357	trading
0.4896664703	independent
0.4895833595	niggas
0.4895833595	deserve
0.4895347770	holding
0.4895347770	proper
0.4895347770	guaranteed
0.4895347770	opposite
0.4895347770	complain
0.4895347770	concern
0.4895347770	mouth
0.4895347770	super
0.4895347770	electorate
0.4895347770	rose
0.4895347770	opportunities
0.4895347770	catch
0.4895347770	contest
0.4895347770	americans
0.4895347770	calais
0.4895347770	challenge
0.4895269295	terrorist
0.4895269295	ftse
0.4895269295	generations
0.4895269295	escape
0.4895051454	asked
0.4894795199	huge
0.4893858858	places
0.4893305653	position
0.4893305653	football
0.4891733515	el
0.4891573850	doubt
0.4891566598	act
0.4891143168	chair
0.4891143168	credit
0.4891143168	pack
0.4891143168	movies
0.4891143168	boring
0.4891143168	prospect
0.4891143168	bmw
0.4891143168	foot
0.4891143168	usual
0.4891143168	ids
0.4891143168	hated
0.4891143168	require
0.4891143168	nightmare
0.4891143168	almighty
0.4891143168	discussion
0.4891143168	informed
0.4891143168	rises
0.4891143168	berlin
0.4891143168	eec
0.4891143168	relevant
0.4891143168	starts
0.4891143168	language
0.4891143168	yep
0.4891143168	excited
0.4891143168	overnight
0.4891143168	fell
0.4891143168	increased
0.4890444147	bnp
0.4890444147	wine
0.4888694758	heart
0.4886900997	picture
0.4886900997	survey
0.4886900997	balance
0.4886900997	drinking
0.4886900997	tiny
0.4886900997	heading
0.4886900997	pressure
0.4886900997	welfare
0.4886900997	fingers
0.4886900997	elites
0.4886900997	attempt
0.4886900997	fence
0.4886900997	hide
0.4886900997	meaning
0.4886900997	punishment
0.4886900997	drink
0.4886900997	sake
0.4886900997	agreements
0.4886615860	jail
0.4886615860	horrible
0.4886615860	visas
0.4886615860	clean
0.4886604676	positive
0.4886492762	coz
0.4886492762	divided
0.4886492762	bojo
0.4886492762	saving
0.4886492762	fast
0.4886492762	cuz
0.4886492762	richard
0.4886492762	shot
0.4886492762	average
0.4886058604	canada
0.4886058604	resign
0.4885484548	college
0.4885484548	ban
0.4885294102	pledge
0.4885294102	drag
0.4885294102	followers
0.4885294102	favor
0.4885294102	dimbleby
0.4885294102	cons
0.4885294102	rn
